elliq_text,user_text,group_id,memnet_info_items,valid_memNet_info_items,num_valid_memNet_info_items,labels,scores,gpt_text_response,gpt_values,memnet_values,inner_join_values,outer_join_values,inner_join_list,outer_join_list,outer_join_source
How can I help you?,i'm taking little 14 walk now to buy,0a45c925-807a-4731-b077-9c9c6a444261,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.5811544060707092,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking.
memory_name: activity, entity: duration, value: 14 minutes.
memory_name: activity, entity: purpose, value: buying.","               value
0  physical activity
1            walking
2         14 minutes
3             buying","      value
0  activity
1   walking","     value _merge
0  walking   both","               value      _merge
0  physical activity   left_only
1            walking        both
2         14 minutes   left_only
3             buying   left_only
4           activity  right_only",['walking'],buying,left_only
How can I help you?,i'm taking little 14 walk now to buy,0a45c925-807a-4731-b077-9c9c6a444261,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.5811544060707092,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking.
memory_name: activity, entity: duration, value: 14 minutes.
memory_name: activity, entity: purpose, value: buying.","               value
0  physical activity
1            walking
2         14 minutes
3             buying","      value
0  activity
1   walking","     value _merge
0  walking   both","               value      _merge
0  physical activity   left_only
1            walking        both
2         14 minutes   left_only
3             buying   left_only
4           activity  right_only",['walking'],activity,right_only
"Wonderful, what’s on the agenda today?",i'm going to church with my sister,0a49e390-33ce-4a5c-82f1-4cbcd6099fdc,"    memory_name entity   value
0  relationship   type  sister",['sister'],1,Match,0.9807429313659668,"Information Items:
memory_name: relationship, entity: type, value: sister.
memory_name: activity, entity: type, value: social activity.
memory_name: activity, entity: name, value: going to church.","             value
0           sister
1  social activity
2  going to church","    value
0  sister","    value _merge
0  sister   both","             value     _merge
0           sister       both
1  social activity  left_only
2  going to church  left_only",['sister'],sister,both
"Wonderful, what’s on the agenda today?",i'm going to church with my sister,0a49e390-33ce-4a5c-82f1-4cbcd6099fdc,"    memory_name entity   value
0  relationship   type  sister",['sister'],1,Match,0.9807429313659668,"Information Items:
memory_name: relationship, entity: type, value: sister.
memory_name: activity, entity: type, value: social activity.
memory_name: activity, entity: name, value: going to church.","             value
0           sister
1  social activity
2  going to church","    value
0  sister","    value _merge
0  sister   both","             value     _merge
0           sister       both
1  social activity  left_only
2  going to church  left_only",['sister'],social activity,left_only
"Wonderful, what’s on the agenda today?",i'm going to church with my sister,0a49e390-33ce-4a5c-82f1-4cbcd6099fdc,"    memory_name entity   value
0  relationship   type  sister",['sister'],1,Match,0.9807429313659668,"Information Items:
memory_name: relationship, entity: type, value: sister.
memory_name: activity, entity: type, value: social activity.
memory_name: activity, entity: name, value: going to church.","             value
0           sister
1  social activity
2  going to church","    value
0  sister","    value _merge
0  sister   both","             value     _merge
0           sister       both
1  social activity  left_only
2  going to church  left_only",['sister'],going to church,left_only
a new 3 minute news briefing just came in. Would you like to hear it?,now i'm watching the news,0a5bbf8a-52e9-48d7-a480-8914d7d8329f,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.9333888292312622,"Information Items:
memory_name: activity, entity: name, value: watching tv.","         value
0  watching tv","         value
0     activity
1  watching tv","         value _merge
0  watching tv   both","         value      _merge
0  watching tv        both
1     activity  right_only",['watching tv'],watching tv,both
a new 3 minute news briefing just came in. Would you like to hear it?,now i'm watching the news,0a5bbf8a-52e9-48d7-a480-8914d7d8329f,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.9333888292312622,"Information Items:
memory_name: activity, entity: name, value: watching tv.","         value
0  watching tv","         value
0     activity
1  watching tv","         value _merge
0  watching tv   both","         value      _merge
0  watching tv        both
1     activity  right_only",['watching tv'],activity,right_only
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">Jan</say-as>?",i'm just going to lunch now,0a76fcde-9a0c-4b18-87c0-e72805254f2c,"  memory_name entity  value
1       place   name  lunch
2    activity   type   meal
3    activity   name  lunch",['lunch'],1,Match,0.9834492802619934,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: lunch.","   value
0   meal
1  lunch","   value
0  lunch
1   meal
2  lunch","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","['meal', 'lunch', 'lunch']",meal,both
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">Jan</say-as>?",i'm just going to lunch now,0a76fcde-9a0c-4b18-87c0-e72805254f2c,"  memory_name entity  value
1       place   name  lunch
2    activity   type   meal
3    activity   name  lunch",['lunch'],1,Match,0.9834492802619934,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: lunch.","   value
0   meal
1  lunch","   value
0  lunch
1   meal
2  lunch","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","['meal', 'lunch', 'lunch']",lunch,both
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">Jan</say-as>?",i'm just going to lunch now,0a76fcde-9a0c-4b18-87c0-e72805254f2c,"  memory_name entity  value
1       place   name  lunch
2    activity   type   meal
3    activity   name  lunch",['lunch'],1,Match,0.9834492802619934,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: lunch.","   value
0   meal
1  lunch","   value
0  lunch
1   meal
2  lunch","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","['meal', 'lunch', 'lunch']",lunch,both
how's your day going so far?,it's going great i'm taking my dog for a walk,0a986aa7-7f42-452a-93d0-8b70e2a1a42e,"  memory_name  entity     value
1    activity    type  activity
2    activity    name   walking
3       place  people       dog","['walking', 'dog']",2,Match,0.9874064326286316,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking.
memory_name: pet, entity: type, value: dog.","               value
0  physical activity
1            walking
2                dog","      value
0  activity
1   walking
2       dog","     value _merge
0  walking   both
1      dog   both","               value      _merge
0  physical activity   left_only
1            walking        both
2                dog        both
3           activity  right_only","['walking', 'dog']",physical activity,left_only
how's your day going so far?,it's going great i'm taking my dog for a walk,0a986aa7-7f42-452a-93d0-8b70e2a1a42e,"  memory_name  entity     value
1    activity    type  activity
2    activity    name   walking
3       place  people       dog","['walking', 'dog']",2,Match,0.9874064326286316,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walking.
memory_name: pet, entity: type, value: dog.","               value
0  physical activity
1            walking
2                dog","      value
0  activity
1   walking
2       dog","     value _merge
0  walking   both
1      dog   both","               value      _merge
0  physical activity   left_only
1            walking        both
2                dog        both
3           activity  right_only","['walking', 'dog']",walking,both
